business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated,split
-5DcSecinHF2snC4eLv8WA,4.0,114,5,5.0,1,2.0,116,4.017241379310345,1.9051724137931036,1.6666666666666667,1,20,1,0,0,0,1,1,prod
h4flQYP8Prv3cyr1yXT7wA,2.5,49,2,1.0,1,1.0,57,2.43859649122807,1.1403508771929824,1.6666666666666667,1,10,0,1,0,0,0,0,train
ggudF4V1EddKZHQou21Tcw,2.5,48,2,2.0,1,1.0,50,2.32,0.46,1.6666666666666667,1,3,0,0,0,0,0,0,train
xkYNvZlraS1JGleICGhE1w,3.5,129,2,3.5,1,2.0,132,3.6818181818181817,1.9848484848484849,1.6666666666666667,1,8,0,0,1,0,1,0,train
mLNSOU8Ki0Fm09xd6ZKkcA,3.5,380,2,4.5,1,3.0,398,3.6884422110552766,1.600502512562814,1.6666666666666667,1,36,1,0,1,5,1,0,prod
0cB1kDuZCvSwpJrNdtQP8Q,3.5,284,1,2.0,1,2.0,295,3.2508474576271187,1.0576271186440678,1.6666666666666667,1,4,1,0,0,0,0,0,test
oVMf5FvsD7_HmBc3B62Zxw,1.5,53,2,2.0,1,1.0,58,1.3793103448275863,1.9310344827586208,1.6666666666666667,1,1,0,0,0,0,0,0,prod
RKDnuTw1lJw1Ja-0Xx8aXw,5.0,21,2,2.0,1,,21,4.9523809523809526,7.238095238095238,1.6666666666666667,1,2,0,0,0,0,0,1,train
Gf1EboxqdJ9SPsVJur93Cw,2.5,68,3,4.0,1,1.0,74,2.445945945945946,0.7702702702702703,1.6666666666666667,1,7,2,0,0,0,1,0,train
pt0SLWdKuqrv7KRMgpOhLw,3.5,38,1,2.0,1,2.0,40,3.4,1.425,1.6666666666666667,1,9,1,0,0,0,0,0,val
eHcaicXwRk58wUvsmlm_dg,2.0,24,2,2.5,1,1.0,25,1.92,0.6,1.6666666666666667,1,7,0,0,0,0,0,0,prod
kETGPKIpBdDMuZ9FHRWdGw,4.5,87,2,3.0,1,1.0,87,4.425287356321839,1.4827586206896552,1.6666666666666667,1,12,1,0,0,0,1,1,prod
u3R83TV-8t4061JTwbZBng,4.0,47,3,3.5,1,1.0,52,4.038461538461538,1.4807692307692308,1.6666666666666667,1,9,0,0,0,0,1,1,train
NGR_aVWJ-W_KHvBDrmFP1A,4.0,917,2,2.5,1,2.0,966,3.815734989648033,2.6728778467908905,1.6666666666666667,1,22,0,0,0,0,0,0,prod
ThpNtCxktDMcnfLJR5fTNA,3.5,96,2,2.5,1,1.0,98,3.6020408163265305,1.2346938775510203,1.6666666666666667,1,7,0,0,0,0,0,0,train
ILvJAuSP0sYWJKAQ-Goh4Q,4.0,318,1,1.5,1,2.0,327,4.027522935779817,2.2844036697247705,1.6666666666666667,1,7,0,0,0,0,0,1,prod
lNkxXDcNoHBpWDNPoZesYw,4.0,88,1,2.0,1,4.0,91,4.153846153846154,1.868131868131868,1.6666666666666667,1,12,0,0,0,3,0,1,val
nWecZrhDuoS8XpSABpd6nA,2.0,78,2,2.5,1,1.0,85,1.776470588235294,1.223529411764706,1.6666666666666667,1,8,0,0,0,0,0,0,prod
nRRvly2LTeJotnbGL1cmcQ,3.5,89,2,2.5,1,2.0,93,3.5806451612903225,1.6129032258064515,1.6666666666666667,1,15,0,0,0,0,0,0,train
FN1sLS5hfMydZX94SYD1QA,2.5,73,2,3.0,1,2.0,76,2.6052631578947367,1.486842105263158,1.6666666666666667,1,29,1,0,0,0,1,0,prod
Q7zukQiiH3uUccPOw8vkDA,3.5,20,2,2.0,1,1.0,20,3.6,2.5,1.6666666666666667,1,2,0,0,0,0,0,0,prod
txHjMRDgOEnqsvJi0qCKHA,3.5,49,2,2.5,1,2.0,50,3.36,1.74,1.6666666666666667,1,15,0,0,0,0,0,0,prod
lJ2inU6x-_rS27VfpTWGuQ,3.5,97,2,2.5,1,2.0,106,3.679245283018868,0.981132075471698,1.6666666666666667,1,13,0,0,0,0,0,0,prod
bmJgvpuf2GBXd62ELK0Q2w,4.0,249,1,1.5,1,1.0,258,3.775193798449613,0.9069767441860463,1.6666666666666667,1,19,0,0,0,0,0,0,train
JOZlqRx16cvpt8Zl4FLzAw,4.0,17,2,2.0,1,1.0,18,4.166666666666667,1.3888888888888888,1.6666666666666667,1,3,0,0,0,0,0,1,prod
P4xcncDtp6dr8ziqHd-mBw,4.5,68,2,2.5,1,2.0,72,4.638888888888889,0.7777777777777778,1.6666666666666667,1,16,0,0,0,0,0,1,train
C2vKa-eZFVBrfFGYXxvXFw,3.0,339,2,2.0,1,2.0,352,3.167613636363636,1.9375,1.6666666666666667,1,33,1,1,0,0,0,0,test
AiWRXOKgtfmcubBkTFc_sw,2.5,21,2,2.0,1,,22,2.4545454545454546,1.9090909090909087,1.6666666666666667,1,5,0,0,0,0,0,0,prod
6KoyHbN2qSUsioqrjXLeEg,4.5,257,3,3.0,1,2.0,268,4.619402985074627,1.742537313432836,1.6666666666666667,1,33,1,1,0,0,1,1,prod
oaanV9PZXTlKpFhvjgkfFg,3.5,31,2,2.5,1,2.0,34,3.3823529411764706,0.7941176470588235,1.6666666666666667,1,7,0,0,0,0,0,0,test
Tt2R4wjIcwEUgD-3SNmT3Q,4.0,106,2,2.5,1,2.0,109,3.844036697247706,2.073394495412844,1.6666666666666667,1,19,0,0,0,0,0,0,prod
tBQcVd9c0EHKAXLZn_v54g,4.5,364,1,3.0,1,3.0,384,4.565104166666667,3.0260416666666665,1.6666666666666667,1,61,2,0,2,0,1,1,prod
5hpvWfOEc62DCjedJYi9Fw,4.5,20,2,2.0,1,,20,4.3,1.15,1.6666666666666667,1,4,0,0,0,0,0,1,prod
yhPMEOz6Z-_qvIBHBtZbcQ,4.0,77,2,3.0,1,1.0,78,3.935897435897436,2.525641025641025,1.6666666666666667,1,21,2,1,0,0,1,0,train
zbpzweHh2T0QkmoOtjZGJQ,3.0,22,2,2.5,1,2.0,23,3.0869565217391304,0.7391304347826086,1.6666666666666667,1,8,0,0,0,0,0,0,val
ueJFblv3esW2xjqO7IepGg,3.5,21,2,2.5,1,3.0,21,3.4761904761904763,3.0,1.6666666666666667,1,13,0,0,0,0,0,0,train
fix5sbGFzHUVDXpzhHctIA,4.5,39,2,3.0,1,1.0,40,4.425,1.6,1.6666666666666667,1,11,1,0,0,0,1,1,prod
Vnagnur1os0ZduOpvDH27A,4.0,421,1,1.5,1,2.0,428,3.897196261682243,2.004672897196261,1.6666666666666667,1,23,0,0,0,0,0,0,train
TZEfDSO2wRC6df4MIsQPsg,3.0,79,2,3.0,1,1.0,82,2.975609756097561,0.975609756097561,1.6666666666666667,1,14,1,0,0,0,1,0,train
0yEl45kZ8o37lvpkhCBM4w,3.5,173,2,2.5,1,2.0,174,3.2701149425287355,2.4195402298850577,1.6666666666666667,1,9,0,0,0,0,0,0,train
-FrJ1Y-s31IQkqnbajBHaA,4.5,34,3,3.0,1,2.0,34,4.529411764705882,2.235294117647059,1.6666666666666667,1,4,0,0,0,0,1,1,train
cBp1fn2LXpSHe4VbTXLYEw,4.5,470,3,4.0,1,2.0,498,4.48995983935743,2.9819277108433737,1.6666666666666667,1,19,1,0,0,0,1,1,train
kHY1IBbZdQ7pZd2CWnRwOA,3.5,31,3,4.0,1,2.0,32,3.40625,1.15625,1.6666666666666667,1,4,1,0,0,0,1,0,train
JpAjXYIqFQJyibItoZ_hOg,4.5,479,1,1.0,1,3.0,499,4.567134268537074,2.627254509018036,1.6666666666666667,1,5,0,0,0,0,0,1,train
5Z-z5-ZYmrJ8RW_oOpp9lQ,3.5,70,2,3.0,1,1.0,73,3.4246575342465757,2.041095890410959,1.6666666666666667,1,22,2,0,0,0,1,0,train
Kgxmyd6epSRqTJGl8EtEwg,3.5,35,2,2.5,1,2.0,37,3.4864864864864864,1.2702702702702702,1.6666666666666667,1,26,0,0,0,0,0,0,prod
nX2105_S9lUhB5rbhC2n2w,4.5,268,2,2.5,1,1.0,274,4.514598540145985,1.7773722627737227,1.6666666666666667,1,18,0,0,0,0,0,1,prod
LM54ufrINJWoTN5imV8Etw,4.5,1564,3,3.5,1,2.0,1609,4.333747669359851,2.622125543816035,1.6666666666666667,1,20,0,0,0,0,1,1,prod
Zbn9WRZr94_mp4aY6SgVAw,3.5,22,2,2.0,1,2.0,23,3.782608695652174,1.2173913043478262,1.6666666666666667,1,4,0,0,0,0,0,0,val
tBk-uwlYrLLqjzO3CPIKjg,3.5,57,1,1.5,1,1.0,57,3.508771929824561,2.912280701754386,1.6666666666666667,1,12,0,0,0,0,0,0,test
oSwatEhA-zDGaYD26a5_PA,3.5,33,3,3.5,1,2.0,34,3.5588235294117645,1.2941176470588236,1.6666666666666667,1,7,0,0,0,0,1,0,train
gVxh7PO5mDP5hAXG-XbtYA,3.5,10,1,1.0,1,,10,3.5,1.2,1.6666666666666667,1,3,0,0,0,0,0,0,train
WrG88svxZDDb29d19ZfZsA,2.5,19,2,2.5,1,2.0,19,2.421052631578948,1.736842105263158,1.6666666666666667,1,18,0,0,0,0,0,0,train
m5sJOVp2g1ZhSUgsoGxfbw,4.0,87,1,2.5,1,2.0,89,3.97752808988764,0.8764044943820225,1.6666666666666667,1,17,0,0,1,0,0,0,prod
hZtDA2MptLT7zdhDQ5bKRQ,2.5,67,2,3.0,1,2.0,67,2.388059701492537,0.8805970149253731,1.6666666666666667,1,5,1,0,0,0,1,0,train
96myvjjiQW8ZFp4LrE1gXQ,3.0,228,2,3.0,1,3.0,232,3.1422413793103448,3.163793103448276,1.6666666666666667,1,32,0,0,0,2,1,0,prod
-qtgI1xDDSqxtTtPn3ERHw,3.5,158,2,3.0,1,2.0,162,3.697530864197531,0.8518518518518519,1.6666666666666667,1,9,1,0,0,0,1,0,train
QZ5p6y3f3qd59QCIWEOx-w,3.0,12,2,3.0,1,1.0,13,3.0,0.5384615384615384,1.6666666666666667,1,3,1,0,0,0,1,0,train
W_B1ffzD0pHmQYEwGG_8Qw,4.0,24,2,3.0,1,1.0,24,4.208333333333333,4.791666666666667,1.6666666666666667,1,7,1,0,0,0,1,1,train
fKAxmycMFwO9qWVUAOQzOw,4.0,292,3,3.5,1,2.0,311,3.8456591639871385,2.147909967845659,1.6666666666666667,1,18,0,0,0,0,1,0,prod
32exKYuOUcXARWrhvAYzVQ,4.0,120,3,3.5,1,3.0,122,4.139344262295082,1.319672131147541,1.6666666666666667,1,39,3,3,0,1,1,1,prod
RFTz_DEyA1PZANcF1rQYPg,4.0,52,1,1.5,1,2.0,56,4.232142857142857,1.6607142857142858,1.6666666666666667,1,7,0,0,0,0,0,1,prod
snV6gaFbAv77wApb8kUJDw,2.0,230,3,2.5,1,2.0,239,2.179916317991632,1.4351464435146444,1.6666666666666667,1,69,0,3,0,14,0,0,prod
nDWDC9JyQSMGnyrMxeGmwQ,4.0,139,1,1.5,1,1.0,143,4.2027972027972025,1.4405594405594406,1.6666666666666667,1,10,0,0,0,0,0,1,test
gwV8jRZfMrQ-EA7XBDu9tQ,4.5,53,1,1.0,1,,54,4.703703703703703,2.185185185185185,1.6666666666666667,1,3,0,0,0,0,0,1,test
2BeDv6iW6L1BMxjAdDq_ww,3.5,88,1,2.5,1,2.0,91,3.571428571428572,1.989010989010989,1.6666666666666667,1,7,0,0,1,0,0,0,train
AGkaIvkzcp4O2A2wKjnjZw,4.0,28,2,2.5,1,2.0,28,3.821428571428572,1.4285714285714286,1.6666666666666667,1,6,0,0,0,0,0,0,prod
dO7gWzCuW9ULb7P4Qd9SdQ,4.0,150,2,2.5,1,1.0,159,4.238993710691824,1.8679245283018868,1.6666666666666667,1,15,0,0,0,0,0,1,train
6_T2xzR74JqGCTPefAD8Tw,4.5,1914,1,2.0,1,4.0,1943,4.282552753474009,2.250643335048893,1.6666666666666667,1,16,0,0,0,3,0,1,train
xDFWKDY0sGyJYSMYc0uXWQ,4.0,84,3,3.5,1,1.0,87,4.057471264367816,2.160919540229885,1.6666666666666667,1,24,0,0,0,0,1,1,prod
T6OyxncGstauWUNnLBcehQ,3.0,40,2,2.0,1,1.0,42,3.142857142857143,1.3333333333333333,1.6666666666666667,1,2,0,0,0,0,0,0,test
rmXNvfNTeYf-8qObrSfMbg,4.0,29,2,2.0,1,1.0,32,3.84375,1.71875,1.6666666666666667,1,3,0,0,0,0,0,0,prod
oQ5vMDu5GihRMLCsytYlKQ,4.0,30,2,2.0,1,,30,3.8666666666666663,1.1666666666666667,1.6666666666666667,1,3,0,0,0,0,0,0,train
rDWA-4RvzzxCLfJwh9NwZw,4.0,359,2,3.0,1,2.0,379,4.034300791556729,4.279683377308707,1.6666666666666667,1,24,1,0,0,0,1,1,prod
XJiEmjsnEvro9JcQGP2QJw,3.5,62,3,3.5,1,1.0,63,3.6666666666666665,1.380952380952381,1.6666666666666667,1,8,0,0,0,0,1,0,prod
c3WKZO5vtv61xYQTt0TnNw,4.5,90,2,3.0,1,1.0,90,4.488888888888889,1.3666666666666667,1.6666666666666667,1,15,2,0,0,0,1,1,prod
oWERoQyUODkCWhsVgKS1jw,2.0,19,2,2.0,1,1.0,21,2.0,0.9523809523809524,1.6666666666666667,1,2,0,0,0,0,0,0,train
RUgNtJ046NNtlya4-qUB3w,3.5,657,3,4.5,1,2.0,664,3.3283132530120483,1.430722891566265,1.6666666666666667,1,36,1,0,0,10,1,0,train
slnicuFRLa1_MLi3ZDNAPQ,3.5,13,2,2.0,1,1.0,14,3.5,0.8571428571428571,1.6666666666666667,1,2,0,0,0,0,0,0,prod
SVSafDWg9r2Q5XEVOLPSSA,3.5,250,2,2.5,1,2.0,262,3.6603053435114505,2.6908396946564888,1.6666666666666667,1,18,0,0,0,0,0,0,train
zbrIMldF_O1ZQ0vpUaaa8A,4.0,768,4,4.0,1,2.0,799,3.8410513141426783,1.8035043804755944,1.6666666666666667,1,4,0,0,0,0,1,0,prod
RabHkk801rEIofZxuS8v9w,4.5,77,3,2.0,1,2.0,78,4.32051282051282,6.038461538461538,1.6666666666666667,1,12,0,1,0,0,0,1,train
_qW1xzvEfIncBRnn3sHTvQ,3.0,67,2,2.0,1,2.0,72,2.7222222222222223,0.7222222222222222,1.6666666666666667,1,0,0,0,0,0,0,0,train
UwwimB6EoAsKJ6BCVBifVw,4.0,200,2,3.0,1,2.0,205,3.9609756097560975,1.5951219512195125,1.6666666666666667,1,9,1,0,0,0,1,0,train
0ijmmbTvd8fcLclFVdpIsQ,3.5,65,5,5.0,1,2.0,67,3.716417910447761,1.4477611940298507,1.6666666666666667,1,6,0,0,0,0,1,0,train
H__s8RupBhI2F7A2jr0sOw,4.0,53,2,2.5,1,2.0,54,3.814814814814815,1.2407407407407407,1.6666666666666667,1,20,0,0,0,0,0,0,prod
Tz10h4z2J6j2V9gD2fgGKA,3.5,42,2,2.5,1,2.0,42,3.4761904761904763,3.333333333333333,1.6666666666666667,1,8,0,0,0,0,0,0,train
k1yDRDZ4QCvNW9Wm9-IOaA,4.0,430,1,1.5,1,2.0,438,4.018264840182648,1.452054794520548,1.6666666666666667,1,15,0,0,0,0,0,1,prod
Af8k2BmCIBjxhWiHnAfGnw,4.0,117,2,2.5,1,2.0,121,3.925619834710744,1.1735537190082646,1.6666666666666667,1,18,0,0,0,0,0,0,train
4D5-gMI-ma_xHIKE5dyH1g,4.0,142,2,4.0,1,1.0,143,3.7832167832167833,2.3986013986013988,1.6666666666666667,1,18,2,0,1,0,1,0,prod
gKS0fS91JQOOTICdc2ZvFw,3.5,162,2,3.0,1,2.0,172,3.319767441860465,1.877906976744186,1.6666666666666667,1,9,1,0,0,0,1,0,test
UVmjxbmreidwhwoFpYaczA,4.5,51,3,3.5,1,,55,4.4,1.3636363636363635,1.6666666666666667,1,6,0,0,0,0,1,1,train
kfW3-LmZlKrXq3RndVXxdg,4.0,124,2,4.0,1,2.0,129,3.86046511627907,2.5891472868217056,1.6666666666666667,1,17,4,0,1,0,1,0,prod
W57360g1e7xMGerm7wPW0Q,4.0,242,5,5.0,1,2.0,243,4.111111111111111,4.530864197530864,1.6666666666666667,1,93,2,0,0,1,1,1,train
wZx2xDe9faEMb8IpvRacDw,3.5,113,1,1.5,1,2.0,116,3.5,1.2586206896551724,1.6666666666666667,1,6,0,0,0,0,0,0,test
2DWqlmcMV9CxzUDYhzY04Q,4.5,112,2,2.5,1,2.0,118,4.559322033898305,1.694915254237288,1.6666666666666667,1,12,0,0,0,0,0,1,train
tjnAz8IqAnqxxpQIAyuZMw,3.5,126,2,3.0,1,2.0,134,3.649253731343284,1.1194029850746268,1.6666666666666667,1,17,1,0,0,0,1,0,prod
uHqEKWJm8JBcRWiH97c1Cw,4.5,57,2,3.0,1,1.0,58,4.379310344827586,2.5172413793103448,1.6666666666666667,1,5,2,0,0,0,1,1,train
tn1IHhBn5TI4gqSVCbG5fw,4.5,98,1,1.5,1,,100,4.57,2.5,1.6666666666666667,1,8,0,0,0,0,0,1,train
B8efaA1XgbSU0OsxK4yRIw,2.5,26,3,3.5,1,1.0,27,2.703703703703704,0.925925925925926,1.6666666666666667,1,8,0,0,0,0,1,0,train
6iU5g238EGFa9wBwuixIWg,2.5,101,2,2.0,1,2.0,107,2.7196261682242997,0.822429906542056,1.6666666666666667,1,5,0,0,0,0,0,0,prod
bY55freuP8C_wr6y5Fid7w,4.0,531,3,2.0,1,1.0,548,4.2153284671532845,1.8375912408759123,1.6666666666666667,1,28,0,2,0,0,0,1,prod
YVy2DgGfNmG5hWYbA7k8jg,4.5,477,1,0.0,1,2.0,519,4.435452793834297,2.495183044315992,1.6666666666666667,1,20,0,1,0,0,0,1,train
ACHIInjF8_SJma_cDkkqTA,4.0,109,2,2.5,1,1.0,112,3.982142857142857,0.8571428571428571,1.6666666666666667,1,7,0,0,0,0,0,0,train
p6yHZaiijFq4b4P3sYSRjA,4.5,34,2,2.0,1,,34,4.5588235294117645,4.441176470588236,1.6666666666666667,1,4,0,0,0,0,0,1,val
nnn78cplvQGZSMVblpI5gQ,3.0,229,2,2.5,1,2.0,234,3.2222222222222223,2.4017094017094016,1.6666666666666667,1,24,0,0,0,0,0,0,prod
sWvT_QquWQN5gyNksqMmbQ,4.0,11,1,1.0,1,,12,4.25,0.75,1.6666666666666667,1,1,0,0,0,0,0,1,train
7MncITU5XT_54lBZRNJgtQ,3.5,55,2,2.0,1,2.0,58,3.4827586206896552,3.9655172413793114,1.6666666666666667,1,1,0,0,0,0,0,0,prod
aoPUGd36LsStZqS7HzCftQ,3.0,98,2,2.0,1,2.0,101,3.099009900990099,0.801980198019802,1.6666666666666667,1,22,1,1,0,0,0,0,train
1XJTGYMz3dgcjhVlyOGKpA,4.5,93,4,4.5,1,2.0,97,4.298969072164948,1.7938144329896908,1.6666666666666667,1,9,0,0,0,0,1,1,train
CiAhlboWgdQmlWNig58svg,3.5,47,2,2.5,1,1.0,48,3.5625,1.75,1.6666666666666667,1,9,0,0,0,0,0,0,prod
1U7HlOogq3j16jdNWZXljg,3.0,39,2,2.0,1,1.0,40,3.05,3.45,1.6666666666666667,1,4,0,0,0,0,0,0,train
h6v5Tgs6Wa97_XoureEkGw,3.0,168,2,3.0,1,2.0,187,3.048128342245989,1.320855614973262,1.6666666666666667,1,18,1,0,0,0,1,0,val
OEeQTVPtrKq4kPqdIJLrKw,1.5,30,2,2.0,1,1.0,31,1.2903225806451613,1.2903225806451613,1.6666666666666667,1,3,0,0,0,0,0,0,train
gnXN6LuSC3IoMCOtRl8sQw,4.0,114,1,1.5,1,2.0,117,3.752136752136752,3.9743589743589753,1.6666666666666667,1,7,0,0,0,0,0,0,prod
136iuMkyEda_6tmkMI5haw,4.0,32,1,1.5,1,,33,3.727272727272727,0.7575757575757576,1.6666666666666667,1,11,0,0,0,0,0,0,train
A4lNNEM6ovL0et9hBnoDKw,4.0,263,2,2.5,1,3.0,281,3.804270462633452,1.5729537366548043,1.6666666666666667,1,22,0,0,0,0,0,0,val
3Z9wZypDOTeHH6P4PmIXUA,3.5,14,1,1.0,1,,15,3.4,1.2666666666666666,1.6666666666666667,1,1,0,0,0,0,0,0,train
RPszRvgRQR5q7WMGhVNLCA,3.5,22,2,3.0,1,1.0,22,3.636363636363636,1.1363636363636365,1.6666666666666667,1,5,2,0,0,0,1,0,train
9sizmt-LddsOwdcaR7wKYg,3.5,71,2,3.0,1,2.0,73,3.73972602739726,0.7534246575342466,1.6666666666666667,1,8,1,0,0,0,1,0,train
FGevG_H_-yct4lD1eFkr3w,4.0,22,2,2.0,1,,23,4.086956521739131,2.0869565217391304,1.6666666666666667,1,3,0,0,0,0,0,1,train
AueGCAS9RtM2RU19euf49w,3.5,41,1,0.0,1,2.0,41,3.463414634146341,1.4390243902439024,1.6666666666666667,1,9,0,1,0,0,0,0,test
8wTLePO7erXmXTFjeSGSOA,4.0,276,2,2.5,1,2.0,285,3.863157894736842,0.7649122807017544,1.6666666666666667,1,9,0,0,0,0,0,0,prod
IFFuw9ZIzpcWSqu2OHmjZA,3.5,185,1,3.0,1,2.0,191,3.356020942408377,2.319371727748691,1.6666666666666667,1,16,1,0,1,0,1,0,val
e3Y3hDpwHc9RmQlJtIgHuw,4.5,434,1,2.0,1,4.0,455,4.356043956043956,3.498901098901099,1.6666666666666667,1,28,0,0,0,1,0,1,train
hrPLZ99KVPz_7yxZVfc9kA,3.0,37,2,2.0,1,2.0,39,2.7948717948717947,0.2564102564102564,1.6666666666666667,1,2,0,0,0,0,0,0,prod
syOHPov3q60ohahg3e2bmw,3.0,27,2,2.0,1,1.0,27,2.925925925925926,1.7407407407407407,1.6666666666666667,1,2,0,0,0,0,0,0,val
HYiLl8OWiiUSVJpOQyXVsA,4.0,63,1,3.0,1,2.0,65,4.107692307692307,1.7384615384615385,1.6666666666666667,1,10,1,0,1,0,1,1,prod
_357-ycTGX1t0Pla4ShVAA,4.0,202,2,3.0,1,2.0,215,4.162790697674419,2.86046511627907,1.6666666666666667,1,8,1,0,0,0,1,1,val
h8DRAFB3jxYSyPoQUC2qmA,5.0,22,2,2.0,1,,22,4.7727272727272725,0.5909090909090909,1.6666666666666667,1,1,0,0,0,0,0,1,train
ETsHfis7Dm932TS0dRjcoQ,4.0,256,1,1.5,1,2.0,265,4.132075471698113,1.7169811320754718,1.6666666666666667,1,13,0,0,0,0,0,1,val
vqQQtSUxAnoD6q0KbkmNcA,3.5,10,2,3.0,1,,11,3.8181818181818175,2.727272727272727,1.6666666666666667,1,1,1,0,0,0,1,0,prod
yyJ-cNLt44n9DnNI4xrDXQ,4.0,13,2,2.5,1,1.0,16,4.125,2.125,1.6666666666666667,1,7,0,0,0,0,0,1,train
wFKpdoxE22HRg1OhZQ8bfg,3.0,92,2,4.0,1,2.0,92,3.1847826086956523,1.1195652173913044,1.6666666666666667,1,25,1,0,1,0,1,0,train
0RLHBKEktSRh9bAwQWn5Dg,4.0,24,3,3.0,1,,24,4.083333333333333,1.125,1.6666666666666667,1,2,0,0,0,0,1,1,train
RGMaZvfiYupL_UoYPDRR8Q,4.0,238,3,3.5,1,2.0,245,3.9918367346938775,0.8163265306122449,1.6666666666666667,1,13,0,0,0,0,1,0,prod
z1d3dFsEJ8wXB2v0W97LFQ,2.0,12,3,3.0,1,1.0,12,2.1666666666666665,0.6666666666666666,1.6666666666666667,1,0,0,0,0,0,1,0,prod
5l6Qn2vWqHXKObhlkKLQGQ,3.5,88,2,2.5,1,2.0,90,3.433333333333333,2.1666666666666665,1.6666666666666667,1,14,0,0,0,0,0,0,prod
O_l8AIlR2RJvNPq4CDMbtQ,4.0,416,3,3.5,1,2.0,421,4.180522565320665,1.346793349168646,1.6666666666666667,1,8,0,0,0,0,1,1,val
KxgoNsTwdurBn7gkIL8BZg,4.5,108,1,1.5,1,,110,4.463636363636364,1.5454545454545454,1.6666666666666667,1,6,0,0,0,0,0,1,prod
_-XYJgVGrNMtn_S6nPm-GQ,4.5,188,1,1.5,1,1.0,198,4.601010101010101,2.308080808080808,1.6666666666666667,1,15,0,0,0,0,0,1,train
9Wq455RePLf5wbp4C4noQA,4.0,153,2,2.5,1,2.0,155,3.9741935483870967,1.3096774193548386,1.6666666666666667,1,14,0,0,0,0,0,0,val
YH1nhGFJiT6ouc2MXs7BhA,1.5,11,1,1.0,1,,11,1.5454545454545454,4.363636363636363,1.6666666666666667,1,3,0,0,0,0,0,0,test
ym8OZtQKkXC2SOjJKew5Tw,3.5,211,2,2.5,1,2.0,221,3.6063348416289593,1.0316742081447965,1.6666666666666667,1,15,0,0,0,0,0,0,test
saVXla5i8TjE51S5uCaf6w,4.0,137,3,4.0,1,,141,3.978723404255319,4.219858156028369,1.6666666666666667,1,40,0,0,0,11,1,0,prod
5xYbKpMhpZKP_gQQUoO-YA,4.0,31,2,4.0,1,2.0,32,4.0625,1.8125,1.6666666666666667,1,7,1,0,1,0,1,1,prod
ezpDnpa1f87EMLlSGgnDxQ,4.0,17,2,3.0,1,1.0,17,4.0588235294117645,2.117647058823529,1.6666666666666667,1,4,1,0,0,0,1,1,train
Z4fQ-sOx4XLjt0DKBYnZ4w,4.5,35,2,2.0,1,,36,4.444444444444445,0.5,1.6666666666666667,1,2,0,0,0,0,0,1,test
_NuOJ2GX1G4aW05p9baT3g,4.5,31,2,2.5,1,1.0,34,4.470588235294118,1.7647058823529411,1.6666666666666667,1,7,0,0,0,0,0,1,prod
fNEQqFCwj9cLw-kqLyHuHQ,3.5,54,2,2.5,1,1.0,55,3.4909090909090907,2.8,1.6666666666666667,1,7,0,0,0,0,0,0,train
w520vYWEpEYBf90rSr9NVA,4.0,604,3,3.5,1,2.0,615,4.079674796747968,1.689430894308943,1.6666666666666667,1,59,0,0,0,0,1,1,prod
AM7gPGpRbEjEkjmsmQXb6w,4.0,167,2,3.0,1,2.0,171,4.222222222222222,1.3099415204678362,1.6666666666666667,1,23,1,0,0,0,1,1,train
i5tz7suqZ_MIZSUpyimI_g,3.5,17,2,2.0,1,1.0,18,3.4444444444444446,1.5,1.6666666666666667,1,0,0,0,0,0,0,0,prod
f086HhnObSXOYQ1sqdCyfA,4.0,15,2,2.0,1,1.0,15,3.8666666666666663,1.2666666666666666,1.6666666666666667,1,1,0,0,0,0,0,0,prod
YlOsfQ6V1F_irTBdVi8ybg,4.0,101,2,3.0,1,1.0,102,4.117647058823529,1.6470588235294117,1.6666666666666667,1,15,1,0,0,0,1,1,train
Ezul-y-trSK8EHtcv40itQ,3.0,108,2,3.0,1,2.0,115,2.991304347826087,1.434782608695652,1.6666666666666667,1,14,2,0,0,0,1,0,train
AxcyIxsjJbRNG2RFTguavw,5.0,22,2,2.0,1,1.0,23,4.739130434782608,2.260869565217391,1.6666666666666667,1,0,0,0,0,0,0,1,train
qNXAR7i6Tb3m0J0UBurj6g,4.5,84,2,2.0,1,2.0,88,4.477272727272728,1.4204545454545454,1.6666666666666667,1,5,0,0,0,0,0,1,test
xdQZscKVeiOMN6FqzFInsw,4.0,19,2,2.0,1,2.0,20,3.95,1.1,1.6666666666666667,1,4,0,0,0,0,0,0,train
tCII_ZzofYsSZCF_IQ3aBg,3.5,20,2,2.5,1,2.0,24,3.6666666666666665,1.875,1.6666666666666667,1,7,0,0,0,0,0,0,prod
c1VW6jJqKf_KJmc15fq_sA,3.5,23,2,2.0,1,1.0,24,3.7083333333333335,1.0833333333333333,1.6666666666666667,1,5,0,0,0,0,0,0,prod
NxHgOhIkbET-XXKwWSqygg,3.5,17,2,2.0,1,1.0,18,3.388888888888889,2.055555555555556,1.6666666666666667,1,2,0,0,0,0,0,0,prod
UlCohtTMMbT_sIblP-Pd1w,4.5,92,2,3.0,1,2.0,96,4.552083333333333,2.145833333333333,1.6666666666666667,1,13,1,0,0,0,1,1,train
